household_key,recency_days,frequency,monetary,R,F,M,RFM_Score,segment,INCOME_DESC,HOUSEHOLD_SIZE_DESC,AGE_DESC,MARITAL_STATUS_CODE,HH_COMP_DESC,KID_CATEGORY_DESC
1862,28,142,2210.04,1,4,3,8,Lost,,,,,,
1863,243,14,411.45,1,1,1,3,Lost,,,,,,
1864,2,164,16941.58,4,5,5,14,Champions,125-149K,5+,45-54,U,1 Adult Kids,3+
1865,5,161,6651.93,3,4,5,12,Loyal,50-74K,1,45-54,U,Unknown,None/Unknown
1866,62,15,159.05,1,1,1,3,Lost,,,,,,
1867,12,75,1093.51,2,3,2,7,At Risk,,,,,,
1868,2,39,700.96,4,2,1,7,Potential Loyalists,,,,,,
1869,1,119,3630.62,5,4,4,13,Champions,35-49K,2,19-24,A,2 Adults No Kids,None/Unknown
1870,24,37,303.6,2,2,1,5,Low Value,,,,,,
1871,11,20,547.41,2,1,1,4,One-time Buyers,,,,,,
1872,3,162,3762.9700000000003,4,4,4,12,Champions,,,,,,
1873,5,269,5686.82,3,5,5,13,Loyal,15-24K,1,35-44,U,Single Male,None/Unknown
1874,20,33,834.29,2,2,2,6,At Risk,,,,,,
1875,19,44,909.05,2,2,2,6,At Risk,,,,,,
1876,9,5,86.19,3,1,1,5,One-time Buyers,,,,,,
1877,3,64,1975.04,4,3,3,10,Potential Loyalists,,,,,,
1878,10,35,625.64,2,2,1,5,Low Value,,,,,,
1879,4,274,4861.95,4,5,4,13,Champions,35-49K,2,65+,A,Single Male,None/Unknown
1880,21,36,773.39,2,2,2,6,At Risk,,,,,,
1881,11,119,2913.96,2,4,4,10,At Risk,,,,,,
1882,33,26,405.54,1,1,1,3,Lost,,,,,,
1883,7,126,2460.98,3,4,3,10,Loyal,,,,,,
1884,1,30,592.73,5,1,1,7,New Customers,,,,,,
1885,1,13,265.35,5,1,1,7,New Customers,,,,,,
1886,34,31,406.25,1,1,1,3,Lost,,,,,,
1887,13,88,876.88,2,3,2,7,At Risk,,,,,,
1888,189,11,135.61,1,1,1,3,Lost,,,,,,
1889,18,46,1803.8,2,2,3,7,At Risk,,,,,,
1890,1,51,1934.45,5,2,3,10,Potential Loyalists,,,,,,
1891,3,38,1344.71,4,2,2,8,Potential Loyalists,,,,,,
1892,1,307,5532.21,5,5,5,15,Champions,35-49K,3,35-44,A,2 Adults Kids,1
1893,9,18,373.71,3,1,1,5,One-time Buyers,,,,,,
1894,54,42,2335.47,1,2,3,6,Lost,100-124K,2,35-44,A,2 Adults No Kids,None/Unknown
1895,38,49,927.5600000000001,1,2,2,5,Lost,,,,,,
1896,2,129,3378.34,4,4,4,12,Champions,50-74K,2,45-54,A,2 Adults No Kids,None/Unknown
1897,643,1,19.58,1,1,1,3,Lost,,,,,,
1898,1,48,717.71,5,2,1,8,Potential Loyalists,,,,,,
1899,7,69,11276.8,3,3,5,11,At Risk,25-34K,3,25-34,A,2 Adults Kids,1
1900,5,56,8541.14,3,2,5,10,At Risk,,,,,,
1901,1,852,11462.24,5,5,5,15,Champions,35-49K,3,45-54,U,2 Adults Kids,1
1902,21,21,1646.0,2,1,3,6,One-time Buyers,,,,,,
1903,34,40,1152.32,1,2,2,5,Lost,,,,,,
1904,42,28,304.26,1,1,1,3,Lost,,,,,,
1905,14,81,1772.91,2,3,3,8,At Risk,,,,,,
1906,2,163,8631.61,4,4,5,13,Champions,,,,,,
1907,1,388,8939.5,5,5,5,15,Champions,50-74K,1,25-34,B,Single Male,None/Unknown
1908,124,38,714.3100000000001,1,2,1,4,Lost,,,,,,
1909,39,22,546.99,1,1,1,3,Lost,,,,,,
1910,98,26,741.83,1,1,1,3,Lost,,,,,,
1911,8,124,1601.27,3,4,2,9,Loyal,50-74K,2,35-44,A,Single Male,None/Unknown
1912,19,96,2256.45,2,3,3,8,At Risk,,,,,,
1913,4,49,895.76,4,2,2,8,Potential Loyalists,,,,,,
1914,1,157,4075.9500000000003,5,4,4,13,Champions,75-99K,1,55-64,B,Single Female,None/Unknown
1915,4,28,485.8,4,1,1,6,One-time Buyers,,,,,,
1916,20,150,2885.7,2,4,4,10,At Risk,,,,,,
1917,1,291,6788.0,5,5,5,15,Champions,15-24K,1,65+,U,Single Female,None/Unknown
1918,8,69,3012.4900000000002,3,3,4,10,At Risk,,,,,,
1919,2,100,4154.95,4,4,4,12,Champions,35-49K,5+,35-44,A,1 Adult Kids,3+
1920,1,93,1927.74,5,3,3,11,Potential Loyalists,50-74K,2,55-64,A,2 Adults No Kids,None/Unknown
1921,65,104,1460.12,1,4,2,7,Lost,35-49K,2,35-44,A,2 Adults No Kids,None/Unknown
1922,6,113,3096.94,3,4,4,11,Loyal,,,,,,
1923,6,167,4870.31,3,5,4,12,Loyal,35-49K,1,19-24,B,Single Female,None/Unknown
1924,4,221,6225.45,4,5,5,14,Champions,,,,,,
1925,44,118,3019.2,1,4,4,9,Lost,,,,,,
1926,11,73,2145.71,2,3,3,8,At Risk,35-49K,2,25-34,U,2 Adults No Kids,None/Unknown
1927,21,98,5097.28,2,3,5,10,At Risk,Under 15K,1,19-24,U,Unknown,None/Unknown
1928,3,114,2328.37,4,4,3,11,Loyal,75-99K,3,35-44,B,2 Adults Kids,1
1929,7,62,4395.83,3,3,4,10,At Risk,25-34K,1,35-44,B,Single Male,None/Unknown
1930,21,182,2674.9,2,5,3,10,At Risk,,,,,,
1931,29,101,2211.08,1,4,3,8,Lost,50-74K,1,45-54,U,Unknown,None/Unknown
1932,2,74,2678.78,4,3,3,10,Potential Loyalists,,,,,,
1933,5,85,2180.2200000000003,3,3,3,9,At Risk,,,,,,
1934,163,15,542.87,1,1,1,3,Lost,,,,,,
1935,1,177,12371.26,5,5,5,15,Champions,150-174K,2,55-64,A,2 Adults No Kids,None/Unknown
1936,4,463,5029.86,4,5,4,13,Champions,,,,,,
1937,8,158,6742.4400000000005,3,4,5,12,Loyal,50-74K,2,45-54,A,2 Adults No Kids,None/Unknown
1938,7,28,1032.95,3,1,2,6,One-time Buyers,,,,,,
1939,6,75,3784.62,3,3,4,10,At Risk,50-74K,2,35-44,A,2 Adults No Kids,None/Unknown
1940,8,75,2392.72,3,3,3,9,At Risk,,,,,,
1941,2,135,742.85,4,4,1,9,Loyal,,,,,,
1942,5,151,3135.06,3,4,4,11,Loyal,,,,,,
1943,7,212,5116.58,3,5,5,13,Loyal,,,,,,
1944,7,180,10942.880000000001,3,5,5,13,Loyal,125-149K,4,25-34,U,2 Adults Kids,2
1945,24,19,1020.57,2,1,2,5,One-time Buyers,,,,,,
1946,13,49,3312.46,2,2,4,8,At Risk,75-99K,1,25-34,U,Single Male,None/Unknown
1947,2,90,7209.25,4,3,5,12,Potential Loyalists,,,,,,
1948,1,83,1602.32,5,3,2,10,Potential Loyalists,50-74K,1,35-44,U,Single Female,None/Unknown
1949,6,54,1658.96,3,2,3,8,At Risk,Under 15K,1,45-54,U,Single Female,None/Unknown
1950,36,31,746.74,1,1,1,3,Lost,,,,,,
1951,35,18,561.48,1,1,1,3,Lost,,,,,,
1952,7,36,1003.87,3,2,2,7,At Risk,,,,,,
1953,6,113,2722.81,3,4,3,10,Loyal,50-74K,1,45-54,U,Unknown,None/Unknown
1954,29,143,1965.65,1,4,3,8,Lost,,,,,,
1955,8,156,7634.5,3,4,5,12,Loyal,35-49K,1,25-34,U,Single Male,None/Unknown
1956,7,60,2174.55,3,3,3,9,At Risk,,,,,,
1957,28,44,1994.23,1,2,3,6,Lost,,,,,,
1958,3,35,1017.86,4,2,2,8,Potential Loyalists,,,,,,
1959,41,104,5592.54,1,4,5,10,Lost,,,,,,
1960,3,93,2637.78,4,3,3,10,Potential Loyalists,,,,,,
1961,19,92,1634.22,2,3,2,7,At Risk,,,,,,
1962,2,132,3512.55,4,4,4,12,Champions,25-34K,2,65+,U,2 Adults No Kids,None/Unknown
1963,8,50,2542.45,3,2,3,8,At Risk,,,,,,
1964,4,68,1990.1200000000001,4,3,3,10,Potential Loyalists,Under 15K,1,65+,U,Single Male,None/Unknown
1965,4,163,4142.69,4,5,4,13,Champions,50-74K,3,25-34,A,2 Adults Kids,1
1966,1,129,5307.89,5,4,5,14,Champions,,,,,,
1967,7,73,1802.93,3,3,3,9,At Risk,,,,,,
1968,2,89,2479.97,4,3,3,10,Potential Loyalists,,,,,,
1969,1,230,2246.2,5,5,3,13,Loyal,,,,,,
1970,4,69,1091.08,4,3,2,9,Potential Loyalists,,,,,,
1971,16,155,5297.13,2,4,5,11,At Risk,,,,,,
1972,7,120,2435.73,3,4,3,10,Loyal,,,,,,
1973,126,130,1683.55,1,4,3,8,Lost,,,,,,
1974,202,198,5266.0,1,5,5,11,Lost,,,,,,
1975,2,363,17548.27,4,5,5,14,Champions,75-99K,1,35-44,B,Single Male,None/Unknown
1976,2,165,3546.81,4,5,4,13,Champions,50-74K,5+,25-34,A,2 Adults Kids,3+
1977,72,30,357.99,1,1,1,3,Lost,,,,,,
1978,2,89,1459.68,4,3,2,9,Potential Loyalists,,,,,,
1979,4,101,1146.67,4,4,2,10,Loyal,150-174K,3,45-54,U,2 Adults Kids,1
1980,50,54,4443.15,1,2,4,7,Lost,50-74K,2,55-64,A,Single Female,None/Unknown
1981,1,100,1450.68,5,4,2,11,Loyal,,,,,,
1982,1,160,4213.85,5,4,4,13,Champions,100-124K,1,25-34,U,Single Male,None/Unknown
1983,8,38,2497.9,3,2,3,8,At Risk,,,,,,
1984,67,3,38.94,1,1,1,3,Lost,,,,,,
1985,1,156,8605.36,5,4,5,14,Champions,50-74K,5+,25-34,U,Unknown,3+
1986,75,12,230.06,1,1,1,3,Lost,,,,,,
1987,5,76,1973.54,3,3,3,9,At Risk,,,,,,
1988,8,184,7907.93,3,5,5,13,Loyal,,,,,,
1989,5,153,3052.87,3,4,4,11,Loyal,15-24K,1,65+,U,Single Female,None/Unknown
1990,10,131,4593.26,2,4,4,10,At Risk,125-149K,5+,35-44,A,2 Adults Kids,3+
1991,3,45,320.14,4,2,1,7,Potential Loyalists,,,,,,
1992,28,30,528.65,1,1,1,3,Lost,,,,,,
1993,20,82,1359.33,2,3,2,7,At Risk,,,,,,
1994,1,43,1069.0,5,2,2,9,Potential Loyalists,,,,,,
1995,1,154,15332.43,5,4,5,14,Champions,25-34K,3,25-34,B,1 Adult Kids,2
1996,4,119,2654.2,4,4,3,11,Loyal,,,,,,
1997,1,67,4295.68,5,3,4,12,Potential Loyalists,50-74K,1,25-34,U,Single Male,None/Unknown
1998,5,331,2383.54,3,5,3,11,Loyal,,,,,,
1999,1,52,783.33,5,2,2,9,Potential Loyalists,,,,,,
2000,1,61,552.29,5,3,1,9,Potential Loyalists,,,,,,
2001,21,35,1214.28,2,2,2,6,At Risk,,,,,,
2002,25,63,2465.12,2,3,3,8,At Risk,35-49K,1,35-44,U,Single Female,None/Unknown
2003,5,42,1976.48,3,2,3,8,At Risk,,,,,,
2004,1,248,10053.87,5,5,5,15,Champions,50-74K,1,45-54,U,Unknown,None/Unknown
2005,7,52,1439.19,3,2,2,7,At Risk,,,,,,
2006,1,111,4873.24,5,4,4,13,Champions,Under 15K,1,45-54,U,Single Male,None/Unknown
2007,2,191,8887.75,4,5,5,14,Champions,50-74K,3,45-54,A,2 Adults Kids,1
2008,12,68,2332.45,2,3,3,8,At Risk,,,,,,
2009,396,33,1506.88,1,2,2,5,Lost,,,,,,
2010,4,58,1605.98,4,2,2,8,Potential Loyalists,,,,,,
2011,2,104,1367.34,4,4,2,10,Loyal,75-99K,1,45-54,U,Single Male,None/Unknown
2012,7,303,8535.06,3,5,5,13,Loyal,25-34K,2,45-54,A,Single Male,None/Unknown
2013,96,94,1182.47,1,3,2,6,Lost,25-34K,1,19-24,U,Single Female,None/Unknown
2014,8,44,1489.89,3,2,2,7,At Risk,,,,,,
2015,7,122,6628.7,3,4,5,12,Loyal,,,,,,
2016,12,126,1728.53,2,4,3,9,At Risk,,,,,,
2017,1,170,7106.62,5,5,5,15,Champions,75-99K,2,45-54,A,2 Adults No Kids,None/Unknown
2018,4,148,4038.15,4,4,4,12,Champions,50-74K,1,45-54,U,Unknown,None/Unknown
2019,1,337,13160.5,5,5,5,15,Champions,,,,,,
2020,7,252,8458.210000000001,3,5,5,13,Loyal,100-124K,5+,35-44,A,2 Adults Kids,3+
2021,9,77,1393.24,3,3,2,8,At Risk,,,,,,
2022,10,86,7875.78,2,3,5,10,At Risk,,,,,,
2023,2,109,1805.63,4,4,3,11,Loyal,35-49K,3,45-54,U,2 Adults Kids,1
2024,3,99,4956.99,4,4,4,12,Champions,125-149K,2,25-34,B,2 Adults No Kids,None/Unknown
2025,27,33,1119.54,2,2,2,6,At Risk,,,,,,
2026,37,18,1181.63,1,1,2,4,Lost,,,,,,
2027,22,133,1915.28,2,4,3,9,At Risk,,,,,,
2028,19,91,1984.73,2,3,3,8,At Risk,,,,,,
2029,41,46,1688.9,1,2,3,6,Lost,,,,,,
2030,2,90,2628.1,4,3,3,10,Potential Loyalists,75-99K,1,35-44,B,Single Female,None/Unknown
2031,29,15,306.37,1,1,1,3,Lost,,,,,,
2032,8,66,1274.78,3,3,2,8,At Risk,,,,,,
2033,1,109,2512.78,5,4,3,12,Loyal,,,,,,
2034,1,140,3118.35,5,4,4,13,Champions,,,,,,
2035,70,68,1083.6200000000001,1,3,2,6,Lost,,,,,,
2036,3,49,4064.45,4,2,4,10,Potential Loyalists,,,,,,
2037,14,97,1743.97,2,3,3,8,At Risk,,,,,,
2038,9,59,1489.8,3,3,2,8,At Risk,,,,,,
2039,2,74,2260.46,4,3,3,10,Potential Loyalists,,,,,,
2040,13,422,2968.51,2,5,4,11,At Risk,25-34K,1,25-34,U,Single Male,None/Unknown
2041,2,152,6406.99,4,4,5,13,Champions,35-49K,2,35-44,B,2 Adults No Kids,None/Unknown
2042,29,29,4809.05,1,1,4,6,Lost,,,,,,
2043,8,65,1640.79,3,3,3,9,At Risk,,,,,,
2044,63,49,1000.84,1,2,2,5,Lost,,,,,,
2045,115,19,310.64,1,1,1,3,Lost,,,,,,
2046,22,48,638.8,2,2,1,5,Low Value,,,,,,
2047,15,119,4816.35,2,4,4,10,At Risk,,,,,,
2048,27,47,1538.46,2,2,2,6,At Risk,,,,,,
2049,3,36,998.12,4,2,2,8,Potential Loyalists,,,,,,
2050,4,160,5193.22,4,4,5,13,Champions,25-34K,5+,35-44,A,2 Adults Kids,3+
2051,250,288,4923.16,1,5,4,10,Lost,,,,,,
2052,121,6,131.83,1,1,1,3,Lost,,,,,,
2053,12,165,3351.34,2,5,4,11,At Risk,15-24K,2,45-54,A,2 Adults No Kids,None/Unknown
2054,5,26,217.6,3,1,1,5,One-time Buyers,,,,,,
2055,1,133,2408.7400000000002,5,4,3,12,Loyal,,,,,,
2056,1,108,2450.8,5,4,3,12,Loyal,,,,,,
2057,1,125,3150.45,5,4,4,13,Champions,35-49K,2,35-44,A,2 Adults No Kids,None/Unknown
2058,1,167,5970.57,5,5,5,15,Champions,125-149K,2,25-34,B,2 Adults No Kids,None/Unknown
2059,2,54,2359.12,4,2,3,9,Potential Loyalists,,,,,,
2060,16,32,629.9,2,2,1,5,Low Value,,,,,,
2061,67,18,226.71,1,1,1,3,Lost,,,,,,
2062,6,220,5357.62,3,5,5,13,Loyal,25-34K,2,25-34,U,2 Adults No Kids,None/Unknown
2063,6,81,2591.43,3,3,3,9,At Risk,75-99K,2,55-64,A,2 Adults No Kids,None/Unknown
2064,1,271,5424.85,5,5,5,15,Champions,50-74K,1,19-24,U,Single Female,None/Unknown
2065,3,89,3268.33,4,3,4,11,Potential Loyalists,,,,,,
2066,2,112,2141.78,4,4,3,11,Loyal,,,,,,
2067,10,6,120.01,2,1,1,4,One-time Buyers,,,,,,
2068,16,108,2561.4,2,4,3,9,At Risk,50-74K,2,55-64,A,Single Female,None/Unknown
2069,18,89,2068.17,2,3,3,8,At Risk,15-24K,1,35-44,U,Single Female,None/Unknown
2070,2,635,9210.42,4,5,5,14,Champions,50-74K,1,45-54,U,Unknown,None/Unknown
2071,1,215,1732.97,5,5,3,13,Loyal,,,,,,
2072,36,12,278.28,1,1,1,3,Lost,,,,,,
2073,129,72,1697.23,1,3,3,7,Lost,,,,,,
2074,67,29,678.72,1,1,1,3,Lost,,,,,,
2075,1,155,4736.51,5,4,4,13,Champions,,,,,,
2076,7,252,8297.94,3,5,5,13,Loyal,100-124K,3,25-34,A,2 Adults Kids,1
2077,14,109,1835.18,2,4,3,9,At Risk,,,,,,
2078,2,92,2323.92,4,3,3,10,Potential Loyalists,,,,,,
2079,14,120,4802.87,2,4,4,10,At Risk,,,,,,
2080,1,130,5704.14,5,4,5,14,Champions,,,,,,
2081,33,35,921.84,1,2,2,5,Lost,,,,,,
2082,1,191,5082.41,5,5,4,14,Champions,Under 15K,3,45-54,A,2 Adults Kids,1
2083,1,383,8308.39,5,5,5,15,Champions,,,,,,
2084,7,132,2937.95,3,4,4,11,Loyal,125-149K,2,55-64,A,2 Adults No Kids,None/Unknown
2085,1,359,12894.57,5,5,5,15,Champions,35-49K,2,35-44,A,2 Adults No Kids,None/Unknown
2086,2,575,6269.54,4,5,5,14,Champions,25-34K,2,45-54,A,2 Adults No Kids,None/Unknown
2087,8,227,7832.74,3,5,5,13,Loyal,100-124K,1,45-54,B,Unknown,None/Unknown
2088,1,109,4905.71,5,4,4,13,Champions,35-49K,1,25-34,U,Single Female,None/Unknown
2089,18,34,159.96,2,2,1,5,Low Value,,,,,,
2090,15,56,1201.03,2,2,2,6,At Risk,,,,,,
2091,20,15,834.5600000000001,2,1,2,5,One-time Buyers,,,,,,
2092,153,122,2290.54,1,4,3,8,Lost,Under 15K,3,35-44,A,1 Adult Kids,1
2093,51,19,490.98,1,1,1,3,Lost,,,,,,
2094,4,75,3055.52,4,3,4,11,Potential Loyalists,50-74K,2,45-54,A,2 Adults No Kids,None/Unknown
2095,1,164,3790.49,5,5,4,14,Champions,,,,,,
2096,121,26,1301.65,1,1,2,4,Lost,,,,,,
2097,67,202,8823.83,1,5,5,11,Lost,15-24K,5+,35-44,A,2 Adults Kids,3+
2098,80,13,682.46,1,1,1,3,Lost,,,,,,
2099,16,53,691.3,2,2,1,5,Low Value,,,,,,
2100,3,71,3185.31,4,3,4,11,Potential Loyalists,35-49K,2,65+,A,2 Adults No Kids,None/Unknown
2101,9,10,420.02,3,1,1,5,One-time Buyers,,,,,,
2102,1,106,3619.76,5,4,4,13,Champions,175-199K,2,55-64,A,2 Adults No Kids,None/Unknown
2103,7,30,361.01,3,1,1,5,One-time Buyers,,,,,,
2104,83,29,494.57,1,1,1,3,Lost,,,,,,
2105,11,35,899.92,2,2,2,6,At Risk,,,,,,
2106,220,52,2807.03,1,2,4,7,Lost,,,,,,
2107,15,87,3409.06,2,3,4,9,At Risk,75-99K,5+,35-44,A,2 Adults Kids,3+
2108,4,131,1830.99,4,4,3,11,Loyal,,,,,,
2109,3,120,2508.2400000000002,4,4,3,11,Loyal,,,,,,
2110,8,222,12470.03,3,5,5,13,Loyal,125-149K,2,35-44,A,2 Adults No Kids,None/Unknown
2111,25,123,2590.37,2,4,3,9,At Risk,75-99K,2,45-54,U,2 Adults No Kids,None/Unknown
2112,1,132,5116.15,5,4,5,14,Champions,35-49K,5+,45-54,A,2 Adults Kids,3+
2113,22,60,1599.08,2,3,2,7,At Risk,,,,,,
2114,24,156,3170.28,2,4,4,10,At Risk,,,,,,
2115,1,320,14774.86,5,5,5,15,Champions,150-174K,5+,35-44,A,2 Adults Kids,3+
2116,4,224,12228.09,4,5,5,14,Champions,75-99K,5+,35-44,A,2 Adults Kids,3+
2117,5,63,1050.39,3,3,2,8,At Risk,,,,,,
2118,4,29,1107.79,4,1,2,7,One-time Buyers,,,,,,
2119,8,44,2295.16,3,2,3,8,At Risk,50-74K,1,25-34,U,Single Male,None/Unknown
2120,15,72,1643.2,2,3,3,8,At Risk,,,,,,
2121,2,143,5582.79,4,4,5,13,Champions,35-49K,2,55-64,B,2 Adults No Kids,None/Unknown
2122,1,12,441.84000000000003,5,1,1,7,New Customers,,,,,,
2123,2,59,4332.45,4,3,4,11,Potential Loyalists,75-99K,2,45-54,U,2 Adults No Kids,None/Unknown
2124,1,240,7859.41,5,5,5,15,Champions,50-74K,4,25-34,A,2 Adults Kids,2
2125,1,113,4833.29,5,4,4,13,Champions,,,,,,
2126,13,127,4713.85,2,4,4,10,At Risk,,,,,,
2127,5,26,1461.82,3,1,2,6,One-time Buyers,,,,,,
2128,16,82,1877.71,2,3,3,8,At Risk,,,,,,
2129,5,163,7164.99,3,5,5,13,Loyal,35-49K,2,25-34,U,1 Adult Kids,1
2130,7,97,6060.39,3,3,5,11,At Risk,50-74K,1,25-34,B,Single Female,None/Unknown
2131,30,140,3982.87,1,4,4,9,Lost,,,,,,
2132,13,42,575.87,2,2,1,5,Low Value,,,,,,
2133,3,141,6759.92,4,4,5,13,Champions,100-124K,2,55-64,A,2 Adults No Kids,None/Unknown
2134,1,89,9129.83,5,3,5,13,Potential Loyalists,35-49K,1,35-44,U,Single Female,None/Unknown
2135,35,45,779.29,1,2,2,5,Lost,,,,,,
2136,8,18,1552.43,3,1,2,6,One-time Buyers,,,,,,
2137,27,186,2970.14,2,5,4,11,At Risk,,,,,,
2138,23,66,1878.48,2,3,3,8,At Risk,,,,,,
2139,1,372,4695.59,5,5,4,14,Champions,,,,,,
2140,60,51,1567.89,1,2,2,5,Lost,15-24K,2,65+,A,2 Adults No Kids,None/Unknown
2141,3,90,5246.67,4,3,5,12,Potential Loyalists,,,,,,
2142,1,106,7631.12,5,4,5,14,Champions,,,,,,
2143,102,9,298.65,1,1,1,3,Lost,,,,,,
2144,70,49,2265.9,1,2,3,6,Lost,,,,,,
2145,28,38,1090.6200000000001,1,2,2,5,Lost,,,,,,
2146,18,58,1692.54,2,2,3,7,At Risk,,,,,,
2147,2,96,5706.01,4,3,5,12,Potential Loyalists,75-99K,3,25-34,A,2 Adults Kids,1
2148,1,124,3263.92,5,4,4,13,Champions,35-49K,4,55-64,A,2 Adults Kids,2
2149,10,112,3703.42,2,4,4,10,At Risk,,,,,,
2150,121,8,69.32,1,1,1,3,Lost,,,,,,
2151,13,41,834.27,2,2,2,6,At Risk,,,,,,
2152,85,25,156.55,1,1,1,3,Lost,,,,,,
2153,18,41,933.4300000000001,2,2,2,6,At Risk,,,,,,
2154,3,120,2523.34,4,4,3,11,Loyal,35-49K,2,45-54,A,2 Adults No Kids,None/Unknown
2155,42,11,313.83,1,1,1,3,Lost,,,,,,
2156,9,108,5874.46,3,4,5,12,Loyal,50-74K,2,45-54,A,2 Adults No Kids,None/Unknown
2157,114,12,390.7,1,1,1,3,Lost,,,,,,
2158,3,131,3194.17,4,4,4,12,Champions,50-74K,1,25-34,B,Single Female,None/Unknown
2159,4,121,2018.95,4,4,3,11,Loyal,,,,,,
2160,20,57,748.07,2,2,1,5,Low Value,,,,,,
2161,13,40,2064.11,2,2,3,7,At Risk,,,,,,
2162,2,180,13923.45,4,5,5,14,Champions,75-99K,1,45-54,U,Unknown,None/Unknown
2163,38,14,356.09999999999997,1,1,1,3,Lost,,,,,,
2164,312,40,1596.48,1,2,2,5,Lost,,,,,,
2165,71,11,182.1,1,1,1,3,Lost,,,,,,
2166,205,30,84.21,1,1,1,3,Lost,,,,,,
2167,21,75,1714.61,2,3,3,8,At Risk,,,,,,
2168,1,197,5666.66,5,5,5,15,Champions,50-74K,1,35-44,U,Single Female,None/Unknown
2169,17,40,857.96,2,2,2,6,At Risk,,,,,,
2170,1,266,6198.89,5,5,5,15,Champions,,,,,,
2171,3,107,4031.08,4,4,4,12,Champions,,,,,,
2172,7,99,2408.11,3,4,3,10,Loyal,100-124K,2,25-34,A,2 Adults No Kids,None/Unknown
2173,2,86,2177.52,4,3,3,10,Potential Loyalists,35-49K,2,25-34,U,2 Adults No Kids,None/Unknown
2174,32,39,644.33,1,2,1,4,Lost,,,,,,
2175,41,17,610.22,1,1,1,3,Lost,,,,,,
2176,30,195,2601.56,1,5,3,9,Lost,,,,,,
2177,104,3,133.5,1,1,1,3,Lost,,,,,,
2178,102,152,3681.13,1,4,4,9,Lost,,,,,,
2179,1,46,1452.29,5,2,2,9,Potential Loyalists,35-49K,3,45-54,A,2 Adults Kids,1
2180,84,44,936.39,1,2,2,5,Lost,,,,,,
2181,10,55,3074.45,2,2,4,8,At Risk,100-124K,3,55-64,A,2 Adults Kids,1
2182,13,85,1530.52,2,3,2,7,At Risk,75-99K,2,45-54,A,2 Adults No Kids,None/Unknown
2183,6,173,4093.12,3,5,4,12,Loyal,25-34K,2,65+,A,2 Adults No Kids,None/Unknown
2184,5,260,5094.8,3,5,5,13,Loyal,50-74K,1,25-34,U,Single Female,None/Unknown
2185,2,106,8550.73,4,4,5,13,Champions,125-149K,4,25-34,U,2 Adults Kids,2
2186,10,113,5469.53,2,4,5,11,At Risk,25-34K,1,35-44,U,Single Female,None/Unknown
2187,21,46,2667.13,2,2,3,7,At Risk,,,,,,
2188,3,129,3917.34,4,4,4,12,Champions,35-49K,2,65+,B,2 Adults No Kids,None/Unknown
2189,4,91,1335.47,4,3,2,9,Potential Loyalists,,,,,,
2190,1,225,9520.85,5,5,5,15,Champions,50-74K,4,35-44,A,2 Adults Kids,2
2191,1,15,780.92,5,1,2,8,New Customers,,,,,,
2192,5,29,492.03,3,1,1,5,One-time Buyers,,,,,,
2193,9,117,9155.01,3,4,5,12,Loyal,50-74K,2,25-34,A,2 Adults No Kids,None/Unknown
2194,1,404,7169.78,5,5,5,15,Champions,25-34K,1,55-64,B,Single Male,None/Unknown
2195,7,84,1180.72,3,3,2,8,At Risk,,,,,,
2196,3,65,1153.05,4,3,2,9,Potential Loyalists,,,,,,
2197,11,48,670.43,2,2,1,5,Low Value,,,,,,
2198,1,403,7205.88,5,5,5,15,Champions,25-34K,1,35-44,B,Single Female,None/Unknown
2199,6,155,5639.17,3,4,5,12,Loyal,50-74K,3,19-24,U,2 Adults Kids,1
2200,6,197,8673.11,3,5,5,13,Loyal,Under 15K,1,45-54,U,Single Male,None/Unknown
2201,640,2,27.509999999999998,1,1,1,3,Lost,,,,,,
2202,1,18,319.90000000000003,5,1,1,7,New Customers,,,,,,
2203,1,103,5239.09,5,4,5,14,Champions,50-74K,2,45-54,A,2 Adults No Kids,None/Unknown
2204,11,190,2646.05,2,5,3,10,At Risk,,,,,,
2205,4,107,1978.76,4,4,3,11,Loyal,,,,,,
2206,1,41,502.25,5,2,1,8,Potential Loyalists,,,,,,
2207,18,372,4866.06,2,5,4,11,At Risk,,,,,,
2208,14,193,9456.83,2,5,5,12,At Risk,50-74K,3,35-44,U,1 Adult Kids,2
2209,3,232,6996.68,4,5,5,14,Champions,35-49K,5+,25-34,A,2 Adults Kids,3+
2210,64,34,1727.97,1,2,3,6,Lost,,,,,,
2211,5,78,2292.52,3,3,3,9,At Risk,,,,,,
2212,33,46,251.33,1,2,1,4,Lost,,,,,,
2213,20,55,3505.21,2,2,4,8,At Risk,,,,,,
2214,1,15,450.87,5,1,1,7,New Customers,,,,,,
2215,1,132,2402.11,5,4,3,12,Loyal,,,,,,
2216,3,34,454.57,4,2,1,7,Potential Loyalists,,,,,,
2217,4,192,4430.01,4,5,4,13,Champions,15-24K,1,35-44,B,Single Female,None/Unknown
2218,3,19,975.25,4,1,2,7,One-time Buyers,,,,,,
2219,10,23,1077.42,2,1,2,5,One-time Buyers,,,,,,
2220,68,15,215.58,1,1,1,3,Lost,,,,,,
2221,3,113,2301.4,4,4,3,11,Loyal,35-49K,1,65+,B,Single Male,None/Unknown
2222,5,40,3076.27,3,2,4,9,At Risk,,,,,,
2223,31,300,2059.76,1,5,3,9,Lost,,,,,,
2224,1,106,3984.1,5,4,4,13,Champions,250K+,1,19-24,B,Single Male,None/Unknown
